n_step,ijk,num_load,A1,A2,A3,A4,Tup,Tmid,Tdown,23x,23y,23z,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
12,1,445,0.2438477,0.2125977,0.1383789,0.2438477,0,0,0,-7.931401e+01,-2.621352e+01,1.042507e+02,1.910318e+02,2.175556e+02,     0,1.671289e+02,     0,1.036068e+02,8.779022e+01,2.516348e+02,1.923177e+02,2.045905e+02,3.603929e+02,3.112519e+02,3.578882e+02,1.356041e+02,1.763089e+02,1.294632e+02,6.761542e+01,5.071078e+01,5.103672e+01,6.049932e+01,4.457647e+01,3.742878e+01,     0,1.229403e+02,     0,1.048752e+02,     0,1.186639e+01,3.004585e+02,4.694537e+02,4.657561e+02,3.050828e+02
15,1,446,0.1813477,0.1500977,0.07587891,0.1813477,0,0,0,-4.214381e+01,-3.779967e+01,7.423732e+01,1.617513e+02,1.934363e+02,     0,1.573794e+02,     0,7.493190e+01,8.276383e+01,1.780240e+02,1.658780e+02,1.584325e+02,2.923599e+02,2.821135e+02,2.712737e+02,1.313676e+02,1.403075e+02,1.438374e+02,4.267347e+01,3.564510e+01,2.888968e+01,3.597004e+01,3.154873e+01,1.809282e+01,     0,1.064697e+02,     0,1.004304e+02,     0,5.094789e+00,2.860275e+02,3.762032e+02,3.708773e+02,2.852194e+02
19,1,447,0.05634766,0.2750977,0.2008789,0.05634766,0,0,0,-1.144116e+02,-5.683557e+01,-1.805788e+02,1.767727e+00,4.640210e-01,     0,3.300746e-01,     0,2.493111e-01,2.012388e-01,     0,3.820395e-01,5.121987e-01,4.313784e-01,3.518226e-01,6.784698e-01,4.213806e-01,3.648168e-01,1.742233e-01,     0,4.740731e-02,1.071214e-01,5.519877e-01,1.488448e-01,2.004218e-01,     0,     0,1.293762e-01,7.654754e-02,5.132717e-02,     0,5.418263e-01,9.622474e-01,9.190701e-01,5.067084e-01
16,1,448,0.05439453,0.124707,0.07783203,0.05439453,0,0,0,-1.415978e+01,-4.367024e+01,-7.027531e+01,1.723407e+00,1.027574e+00,     0,8.626723e-01,     0,3.666397e-01,4.460514e-01,4.082452e-01,9.200710e-01,9.168409e-01,1.018648e+00,1.330568e+00,1.330352e+00,8.980109e-01,6.264610e-01,6.733639e-01,4.565301e-02,8.568074e-02,1.366294e-01,3.180600e-01,2.530540e-01,1.941517e-01,     0,2.527824e-01,     0,3.053343e-01,     0,     0,1.561209e+00,1.798729e+00,1.936484e+00,1.467326e+00
14,0,449,0.1793945,0.249707,0.202832,0.1793945,0,0,0,-3.694961e+02,1.205523e+02,-2.036275e+01,2.433707e+01,2.521364e+01,     0,2.076176e+01,     0,1.263752e+01,9.926011e+00,2.857196e+01,2.060584e+01,2.296299e+01,3.742817e+01,3.177074e+01,3.861193e+01,1.691373e+01,2.061578e+01,1.388817e+01,8.211757e+00,5.225912e+00,5.705048e+00,7.268323e+00,4.925742e+00,5.469844e+00,     0,8.260718e+00,     0,7.830487e+00,     0,     0,3.474548e+01,5.261466e+01,5.180798e+01,3.418917e+01
13,1,450,0.2418945,0.06220703,0.265332,0.2418945,0,0,0,-6.261858e+01,-3.413067e+01,9.163524e+01,2.870727e+02,2.172682e+02,     0,1.490639e+02,     0,2.135673e+02,1.733704e+02,4.575011e+02,4.435498e+02,4.975011e+02,1.620563e+02,1.610350e+02,2.167400e+02,7.393585e+01,6.518126e+01,3.947681e+01,1.522591e+01,3.162249e+01,5.813672e+01,4.153735e+01,5.628737e+01,9.385751e+01,     0,     0,2.392915e+02,     0,2.437949e+02,1.131659e+02,3.297983e+02,4.846968e+02,5.128294e+02,3.350146e+02
16,1,451,0.1168945,0.187207,0.140332,0.1168945,0,0,0,-1.289930e+01,-4.402144e+01,1.923569e+01,2.519458e+00,1.744632e+00,     0,1.455065e+00,     0,7.259682e-01,7.110500e-01,1.249131e+00,1.548109e+00,1.576492e+00,2.213001e+00,2.279572e+00,2.458121e+00,1.337241e+00,1.233588e+00,1.049591e+00,2.428349e-01,2.417243e-01,2.957945e-01,5.327590e-01,4.275880e-01,3.613804e-01,     0,4.605649e-01,     0,5.002150e-01,     0,     0,2.583031e+00,3.363013e+00,3.459228e+00,2.437767e+00
13,1,452,0.1481445,0.09345703,0.234082,0.1481445,0,0,0,-3.876834e+01,-3.498727e+01,7.816322e+01,8.739033e+01,6.361803e+01,     0,5.009741e+01,     0,6.142041e+01,6.148429e+01,1.165464e+02,1.191571e+02,1.276045e+02,4.055301e+01,3.977200e+01,5.177378e+01,2.145029e+01,1.671116e+01,1.820118e+01,3.463502e+00,6.498166e+00,1.527370e+01,8.423250e+00,1.171010e+01,2.313772e+01,     0,     0,5.930176e+01,     0,5.363078e+01,2.487773e+01,9.840672e+01,1.282860e+02,1.373058e+02,1.050264e+02
12,1,453,0.2731445,0.218457,0.109082,0.2731445,0,0,0,-8.253683e+01,-2.601907e+01,1.032265e+02,2.490487e+02,2.877370e+02,     0,2.190763e+02,     0,1.269034e+02,1.109319e+02,3.349615e+02,2.538239e+02,2.619641e+02,5.181293e+02,4.464276e+02,5.037151e+02,1.749170e+02,2.385561e+02,1.805901e+02,9.603952e+01,7.279545e+01,6.920979e+01,8.251561e+01,6.074619e+01,4.240548e+01,     0,2.071243e+02,     0,1.761654e+02,     0,1.743029e+01,3.897649e+02,6.354593e+02,6.276863e+02,4.007130e+02
13,1,454,0.2106445,0.155957,0.171582,0.2106445,0,0,0,-6.693739e+01,-2.999642e+01,9.792302e+01,1.656562e+02,1.489162e+02,     0,1.105405e+02,     0,1.178610e+02,9.902351e+01,2.382129e+02,2.073682e+02,2.275126e+02,1.884921e+02,1.735862e+02,2.034455e+02,8.150412e+01,9.752459e+01,7.142865e+01,3.511887e+01,3.464240e+01,3.958336e+01,3.872570e+01,3.616874e+01,3.854310e+01,     0,1.628863e+01,4.400856e+01,1.155047e+01,5.241726e+01,3.979077e+01,2.447254e+02,3.521926e+02,3.523260e+02,2.436532e+02
29,1,455,0.08564453,0.280957,0.296582,0.08564453,0,0,0,-1.038554e+02,-5.676049e+01,-1.655225e+02,1.486859e+00,3.107484e-01,     0,2.580923e-01,     0,2.567495e-01,2.160721e-01,     0,3.613484e-01,5.376090e-01,2.426331e-01,1.799815e-01,4.862900e-01,2.453581e-01,2.027372e-01,7.020011e-02,     0,3.480268e-02,1.066141e-01,3.704230e-01,1.454567e-01,2.105592e-01,     0,     0,2.092973e-01,1.457246e-03,1.446628e-01,3.497708e-02,3.201442e-01,7.254964e-01,7.500154e-01,3.291584e-01
11,1,456,0.1012695,0.07783203,0.124707,0.1012695,0,0,0,-2.049316e+01,-2.927454e+01,5.361145e+01,6.531744e+01,5.136870e+01,     0,4.213867e+01,     0,4.777529e+01,4.886846e+01,7.763890e+01,8.229078e+01,8.269974e+01,4.669097e+01,4.830662e+01,5.050200e+01,2.891526e+01,2.587346e+01,2.891534e+01,5.779805e+00,7.885489e+00,9.578735e+00,7.507381e+00,9.122392e+00,1.156218e+01,     0,     0,2.653859e+01,     0,2.614239e+01,1.716048e+01,9.478152e+01,1.117593e+02,1.138308e+02,9.621042e+01
14,1,457,0.2262695,0.202832,0.249707,0.2262695,0,0,0,-9.543613e+01,-2.469801e+01,1.121433e+02,1.221327e+02,1.050167e+02,     0,8.026605e+01,     0,1.005227e+02,7.593981e+01,1.965664e+02,1.516686e+02,1.845672e+02,1.165014e+02,9.871336e+01,1.446542e+02,4.746402e+01,6.423209e+01,3.443315e+01,2.974818e+01,2.388024e+01,3.603265e+01,3.123621e+01,2.686591e+01,4.013196e+01,     0,     0,4.318462e+01,     0,5.179724e+01,2.853208e+01,1.585397e+02,2.557298e+02,2.565218e+02,1.569822e+02
12,1,458,0.2887695,0.140332,0.187207,0.2887695,0,0,0,-9.087618e+01,-2.537123e+01,1.054223e+02,3.053890e+02,2.676629e+02,     0,1.778206e+02,     0,2.362353e+02,1.775912e+02,5.270408e+02,4.309404e+02,4.945455e+02,3.631264e+02,3.287770e+02,4.217206e+02,1.362994e+02,1.777347e+02,1.019756e+02,6.983306e+01,7.507822e+01,9.009951e+01,8.846966e+01,8.351663e+01,8.724281e+01,     0,4.576025e+01,1.302409e+02,2.664738e+01,1.670687e+02,1.089977e+02,4.366344e+02,7.088037e+02,7.099999e+02,4.288650e+02
13,1,459,0.1637695,0.265332,0.06220703,0.1637695,0,0,0,-3.789578e+01,-4.189260e+01,7.234569e+01,1.044216e+02,1.132246e+02,     0,1.031662e+02,     0,2.617394e+01,2.795580e+01,8.573062e+01,6.480474e+01,5.758065e+01,2.130202e+02,1.954230e+02,1.806886e+02,9.431325e+01,9.757425e+01,1.000833e+02,3.922542e+01,2.064906e+01,1.425573e+01,2.464835e+01,9.740167e+00,     0,     0,9.367730e+01,     0,9.977482e+01,     0,     0,1.682751e+02,2.244112e+02,2.090950e+02,1.591979e+02
13,1,460,0.1325195,0.171582,0.280957,0.1325195,0,0,0,-1.913395e+01,-5.956734e+01,-3.914574e+01,1.636837e+00,6.500403e-01,     0,5.548732e-01,     0,4.997812e-01,4.353429e-01,3.975202e-01,9.068243e-01,1.077236e+00,3.803324e-01,4.657999e-01,8.682750e-01,2.502532e-01,2.676513e-01,1.762129e-01,     0,5.293581e-02,1.892768e-01,2.216416e-01,2.616249e-01,3.531301e-01,     0,     0,1.949949e-01,     0,1.969016e-01,7.034374e-02,8.568904e-01,1.266863e+00,1.493285e+00,8.226569e-01
13,1,461,0.2575195,0.296582,0.155957,0.2575195,0,0,0,-9.641695e+01,-2.051614e+01,1.127444e+02,1.740695e+02,1.864628e+02,     0,1.523081e+02,     0,7.908613e+01,6.031321e+01,2.233418e+02,1.372581e+02,1.469311e+02,3.567285e+02,2.878498e+02,3.509880e+02,1.264125e+02,1.761165e+02,1.112407e+02,8.280147e+01,4.862890e+01,4.679563e+01,6.274425e+01,3.643326e+01,3.059345e+01,     0,1.365829e+02,     0,1.192887e+02,     0,     0,2.422682e+02,4.222482e+02,4.086132e+02,2.444339e+02
9,1,462,0.1950195,0.109082,0.09345703,0.1950195,0,0,0,-4.391712e+01,-3.578284e+01,7.555595e+01,2.057479e+02,2.100490e+02,     0,1.609250e+02,     0,1.229512e+02,1.243049e+02,2.650616e+02,2.618943e+02,2.543002e+02,2.928402e+02,2.915243e+02,2.871726e+02,1.339972e+02,1.394307e+02,1.383610e+02,3.957382e+01,4.573863e+01,3.888218e+01,4.166270e+01,4.543295e+01,3.217944e+01,     0,7.281898e+01,3.313945e+01,6.290150e+01,4.184749e+01,4.297171e+01,3.510435e+02,4.623476e+02,4.606705e+02,3.511707e+02
19,1,463,0.07001953,0.234082,0.218457,0.07001953,0,0,0,-7.683665e+01,-5.406574e+01,-1.545875e+02,1.475386e+00,4.240141e-01,     0,3.472813e-01,     0,2.891516e-01,2.439684e-01,     0,4.478342e-01,5.810385e-01,3.143485e-01,3.365092e-01,6.415517e-01,2.176329e-01,2.858184e-01,1.516141e-01,     0,5.534160e-02,1.202100e-01,3.005459e-01,1.650829e-01,2.055716e-01,     0,     0,     0,1.988972e-02,6.780371e-02,2.419849e-02,5.590245e-01,9.157621e-01,9.646220e-01,5.227627e-01
18,1,464,0.07783203,0.1012695,0.2418945,0.07783203,0,0,0,-3.319166e+01,-5.046587e+01,-1.007969e+02,1.466621e+00,5.360965e-01,     0,4.383793e-01,     0,3.938257e-01,4.281059e-01,2.124590e-01,7.424933e-01,9.386361e-01,2.115196e-01,2.764024e-01,5.361955e-01,1.809534e-01,1.470183e-01,1.425807e-01,     0,1.655960e-03,1.408301e-01,1.440904e-01,1.632799e-01,2.488505e-01,     0,     0,3.221330e-01,     0,2.465023e-01,9.730975e-02,6.780745e-01,9.062187e-01,1.124594e+00,7.398433e-01
12,1,465,0.202832,0.2262695,0.1168945,0.202832,0,0,0,-6.103810e+01,-3.272386e+01,9.471925e+01,1.373843e+02,1.542462e+02,     0,1.252980e+02,     0,5.616305e+01,5.410371e+01,1.512686e+02,1.169576e+02,1.167253e+02,2.575104e+02,2.295128e+02,2.416663e+02,1.044061e+02,1.231930e+02,1.049383e+02,4.866241e+01,3.199476e+01,2.767535e+01,3.747884e+01,2.522492e+01,1.578867e+01,     0,9.176867e+01,     0,8.822914e+01,     0,     0,2.156209e+02,3.128426e+02,3.028258e+02,2.126215e+02
10,1,466,0.265332,0.1637695,0.05439453,0.265332,0,0,0,-6.380345e+01,-3.554951e+01,8.830520e+01,2.851862e+02,3.405756e+02,     0,2.613096e+02,     0,1.317555e+02,1.418590e+02,3.690490e+02,3.342878e+02,3.143176e+02,6.070858e+02,5.728987e+02,5.648720e+02,2.054880e+02,2.485602e+02,2.459208e+02,9.025071e+01,8.412826e+01,6.980736e+01,7.953881e+01,7.439987e+01,3.422684e+01,     0,2.607441e+02,     0,2.300992e+02,     0,3.164820e+01,4.900200e+02,7.372350e+02,7.304180e+02,5.022102e+02
18,1,467,0.140332,0.2887695,0.1793945,0.140332,0,0,0,-1.499384e+01,-3.037138e+01,-4.547221e+01,1.691433e+00,6.899087e-01,     0,6.244015e-01,     0,3.170720e-01,3.143506e-01,3.030006e-01,5.370357e-01,7.416908e-01,9.202565e-01,8.248061e-01,1.171659e+00,5.231270e-01,5.819867e-01,3.278862e-01,3.731966e-02,3.502936e-02,1.682383e-01,3.928033e-01,2.358540e-01,2.565062e-01,     0,1.954133e-01,     0,1.800095e-01,     0,     0,9.712474e-01,1.423453e+00,1.585285e+00,8.928413e-01
13,1,468,0.171582,0.1325195,0.1481445,0.171582,0,0,0,-4.785624e+01,-3.330845e+01,8.397051e+01,1.281726e+02,1.110026e+02,     0,8.492921e+01,     0,8.911440e+01,8.149271e+01,1.700066e+02,1.606128e+02,1.685493e+02,1.312966e+02,1.270293e+02,1.373261e+02,6.321505e+01,6.895810e+01,5.933657e+01,2.205044e+01,2.382441e+01,2.542778e+01,2.435814e+01,2.468410e+01,2.528144e+01,     0,5.371303e+00,3.544580e+01,3.426222e+00,3.961357e+01,3.079941e+01,1.927462e+02,2.555724e+02,2.560334e+02,1.924288e+02
14,1,469,0.296582,0.2575195,0.2731445,0.296582,0,0,0,-1.339415e+02,-1.787323e+01,1.139828e+02,1.959489e+02,1.851472e+02,     0,1.428052e+02,     0,1.765899e+02,1.138233e+02,3.774784e+02,2.301936e+02,3.053903e+02,2.730407e+02,2.057542e+02,3.486869e+02,9.943367e+01,1.599527e+02,5.767738e+01,8.023501e+01,5.285457e+01,7.887844e+01,7.791069e+01,5.592485e+01,8.244807e+01,     0,5.869892e+01,5.704819e+01,3.497425e+01,8.894177e+01,4.522570e+01,2.517381e+02,5.063617e+02,5.046574e+02,2.490507e+02
30,2,470,0.234082,0.07001953,0.2106445,0.234082,0,0,0,-3.556579e+02,-3.180608e+01,-3.973170e+01,2.238047e+02,1.912495e+02,     0,1.840438e+02,     0,     0,9.633277e+01,5.697021e+02,8.763161e+02,4.432409e+02,2.286138e+02,5.947205e+02,3.782401e+02,3.090707e+01,     0,4.677562e+01,8.145599e+01,1.742240e+02,7.101937e+01,6.634625e+01,2.055605e+02,1.135470e+02,     0,2.931493e+01,2.428683e+02,     0,2.255787e+02,1.071364e+02,2.272944e+02,6.307700e+02,6.559736e+02,2.997408e+02
13,1,471,0.109082,0.1950195,0.08564453,0.109082,0,0,0,-2.444609e+01,-3.883621e+01,5.832265e+01,2.498209e+01,2.689297e+01,     0,2.376959e+01,     0,8.542384e+00,9.293142e+00,2.071684e+01,1.770543e+01,1.613112e+01,4.215305e+01,4.027066e+01,3.736682e+01,2.308285e+01,2.257262e+01,2.253863e+01,6.990123e+00,4.167837e+00,3.121441e+00,5.225509e+00,2.931864e+00,8.190960e-01,     0,1.457465e+01,     0,1.550184e+01,     0,     0,4.187245e+01,5.131385e+01,4.905892e+01,4.006142e+01
28,0,472,0.09345703,0.1481445,0.1950195,0.09345703,0,0,0,-3.075208e+02,8.409612e+01,-1.960242e+02,7.941150e-01,2.730389e-01,     0,2.142448e-01,     0,1.517225e-01,1.695798e-01,5.571002e-02,3.540569e-01,4.255560e-01,1.544178e-01,2.190458e-01,3.344214e-01,1.061601e-01,9.904684e-02,9.204008e-02,     0,3.454487e-02,6.829339e-02,1.220387e-01,1.029558e-01,1.255535e-01,     0,     0,6.575728e-02,     0,5.070832e-02,3.300408e-02,3.634615e-01,4.736826e-01,5.756895e-01,3.765703e-01
11,1,473,0.218457,0.2731445,0.07001953,0.218457,0,0,0,-5.577682e+01,-3.752590e+01,8.781324e+01,1.801641e+02,1.964161e+02,     0,1.672976e+02,     0,5.288139e+01,5.639032e+01,1.759634e+02,1.287439e+02,1.177271e+02,3.849013e+02,3.419695e+02,3.392246e+02,1.409536e+02,1.684175e+02,1.574792e+02,7.507795e+01,4.352235e+01,3.341246e+01,4.787493e+01,2.501656e+01,1.241236e+00,     0,1.726339e+02,     0,1.716201e+02,     0,     0,2.752788e+02,4.083059e+02,3.834631e+02,2.684004e+02
9,1,474,0.280957,0.08564453,0.1325195,0.280957,0,0,0,-6.982606e+01,-3.165645e+01,9.292513e+01,3.571581e+02,3.100606e+02,     0,2.006292e+02,     0,2.371113e+02,2.071835e+02,5.808775e+02,5.478948e+02,5.686925e+02,4.288208e+02,4.281244e+02,4.656574e+02,1.655356e+02,1.801056e+02,1.460573e+02,6.137490e+01,8.922027e+01,8.431077e+01,8.585969e+01,9.697042e+01,7.942431e+01,     0,6.822704e+01,1.707388e+02,4.691959e+01,2.048077e+02,1.433110e+02,5.384882e+02,8.080585e+02,8.107833e+02,5.331054e+02
17,1,475,0.155957,0.2106445,0.2575195,0.155957,0,0,0,-2.085078e+01,-4.902589e+01,1.491387e+01,1.815935e+00,8.126754e-01,     0,6.962231e-01,     0,6.702127e-01,5.198484e-01,7.213769e-01,1.110809e+00,1.286320e+00,6.895620e-01,7.332508e-01,1.193256e+00,4.266454e-01,4.711179e-01,2.629173e-01,2.431079e-02,1.196250e-01,2.492834e-01,3.304901e-01,3.131521e-01,4.080747e-01,     0,     0,1.288541e-01,     0,2.070427e-01,8.920732e-02,1.162860e+00,1.774918e+00,1.946835e+00,1.062552e+00
13,1,476,0.124707,0.05439453,0.1012695,0.124707,0,0,0,-2.122889e+01,-2.941175e+01,5.041540e+01,1.466538e+02,1.135463e+02,     0,9.064291e+01,     0,1.052986e+02,1.099037e+02,1.809521e+02,1.961077e+02,1.912575e+02,1.142888e+02,1.212538e+02,1.186758e+02,6.898780e+01,6.063124e+01,6.822724e+01,1.315323e+01,1.971192e+01,1.983703e+01,1.747902e+01,2.204933e+01,2.335755e+01,     0,     0,6.500281e+01,     0,6.812812e+01,4.702388e+01,2.224413e+02,2.630027e+02,2.650633e+02,2.234339e+02
14,1,477,0.249707,0.1793945,0.2262695,0.249707,0,0,0,-9.331888e+01,-2.515969e+01,1.092839e+02,1.958697e+02,1.659606e+02,     0,1.200332e+02,     0,1.605736e+02,1.197310e+02,3.242980e+02,2.545992e+02,3.051795e+02,1.989620e+02,1.719213e+02,2.388610e+02,7.940740e+01,1.073525e+02,5.674509e+01,4.615447e+01,4.054350e+01,5.734171e+01,5.281981e+01,4.571941e+01,6.016215e+01,     0,1.479095e+00,7.520023e+01,     0,9.510542e+01,5.693094e+01,2.646922e+02,4.252568e+02,4.236411e+02,2.590199e+02
15,1,478,0.187207,0.1168945,0.2887695,0.187207,0,0,0,-5.886494e+01,-3.517643e+01,9.484439e+01,1.169820e+02,8.928747e+01,     0,6.858906e+01,     0,8.569223e+01,7.849022e+01,1.729359e+02,1.655737e+02,1.862282e+02,5.453763e+01,5.169823e+01,7.751305e+01,2.555204e+01,2.209551e+01,1.733438e+01,7.324531e+00,1.030462e+01,2.476241e+01,1.385494e+01,1.888846e+01,3.864836e+01,     0,     0,8.565445e+01,     0,7.850314e+01,3.248894e+01,1.247310e+02,1.787572e+02,1.933949e+02,1.333002e+02
16,1,479,0.06220703,0.2418945,0.1637695,0.06220703,0,0,0,-7.238196e+01,-4.836071e+01,-1.537215e+02,1.399521e+00,4.245648e-01,     0,3.433274e-01,     0,2.410820e-01,2.240420e-01,     0,3.700053e-01,5.105840e-01,3.575977e-01,3.669113e-01,6.265186e-01,2.835381e-01,3.177864e-01,1.762237e-01,     0,4.037881e-02,1.071719e-01,3.111631e-01,1.381780e-01,1.745181e-01,     0,     0,     0,5.893034e-02,2.563900e-02,9.935950e-03,5.709366e-01,8.687969e-01,9.054176e-01,5.292696e-01
20,1,480,0.05830078,0.05830078,0.1754883,0.05830078,0,0,0,-1.421576e+01,-4.596159e+01,-6.189799e+01,2.099485e+00,9.822478e-01,     0,8.021463e-01,     0,8.079347e-01,9.140226e-01,9.380453e-01,1.644841e+00,1.779836e+00,4.297850e-01,5.863516e-01,8.105304e-01,4.356122e-01,2.448681e-01,3.379635e-01,     0,4.127759e-02,2.113012e-01,1.745909e-01,2.151406e-01,3.614003e-01,     0,     0,7.726466e-01,     0,6.152887e-01,2.827054e-01,1.461216e+00,1.746819e+00,2.040241e+00,1.577915e+00
13,1,481,0.1833008,0.1833008,0.05048828,0.1833008,0,0,0,-4.017911e+01,-4.099075e+01,7.035465e+01,1.687188e+02,2.008777e+02,     0,1.695707e+02,     0,6.127261e+01,7.340741e+01,1.672249e+02,1.482676e+02,1.360641e+02,3.339467e+02,3.176918e+02,2.950787e+02,1.430858e+02,1.534693e+02,1.652585e+02,5.231184e+01,3.651726e+01,2.680476e+01,3.705359e+01,2.637031e+01,7.007213e+00,     0,1.431935e+02,     0,1.405484e+02,     0,     0,2.923321e+02,3.869461e+02,3.737894e+02,2.876175e+02
10,1,482,0.2458008,0.1208008,0.1129883,0.2458008,0,0,0,-6.229552e+01,-3.286552e+01,9.019871e+01,2.723525e+02,2.669039e+02,     0,1.909607e+02,     0,1.687421e+02,1.562503e+02,3.954396e+02,3.669557e+02,3.709677e+02,3.916612e+02,3.782132e+02,3.995095e+02,1.556553e+02,1.754852e+02,1.532505e+02,5.843985e+01,6.840091e+01,6.243611e+01,6.565840e+01,6.866491e+01,5.143736e+01,     0,9.539072e+01,6.568933e+01,7.744711e+01,8.316372e+01,7.354108e+01,4.393382e+02,6.332289e+02,6.313727e+02,4.397306e+02
22,1,483,0.1208008,0.2458008,0.2379883,0.1208008,0,0,0,-5.550245e+01,-1.645424e+01,-1.026390e+02,1.993202e+00,9.770113e-01,     0,7.257561e-01,     0,1.182425e+00,4.444987e-01,4.789477e-01,1.034151e+00,1.079361e+00,7.213122e-01,1.117389e+00,1.111326e+00,3.898165e-01,1.089050e+00,3.068868e-01,     0,7.651576e+03,1.974647e-01,1.959409e-01,7.651690e+03,2.806860e-01,     0,     0,     0,     0,     0,     0,1.470724e+00,1.651607e+00,1.837897e+00,1.177928e+00
13,1,484,0.1520508,0.1520508,0.08173828,0.1520508,0,0,0,-3.545250e+01,-3.722451e+01,6.900316e+01,1.132298e+02,1.350368e+02,     0,1.126034e+02,     0,5.148476e+01,5.691289e+01,1.168292e+02,1.078942e+02,1.035247e+02,1.957282e+02,1.891516e+02,1.811663e+02,9.621395e+01,9.983912e+01,1.024946e+02,2.909862e+01,2.259967e+01,1.822369e+01,2.390239e+01,1.957078e+01,1.180428e+01,     0,6.758609e+01,     0,6.603772e+01,     0,     0,2.002704e+02,2.542173e+02,2.494227e+02,1.978793e+02
15,1,485,0.2770508,0.2770508,0.2067383,0.2770508,0,0,0,-1.172448e+02,-1.557706e+01,1.161892e+02,1.745594e+02,1.957283e+02,     0,1.540591e+02,     0,1.160826e+02,7.715418e+01,2.695558e+02,1.623367e+02,1.965989e+02,3.448546e+02,2.643913e+02,3.702564e+02,1.263832e+02,1.867790e+02,9.667213e+01,8.047197e+01,5.091153e+01,6.157290e+01,7.202727e+01,4.297631e+01,5.323181e+01,     0,1.210054e+02,     0,8.895089e+01,9.715956e-01,9.259915e+00,2.481332e+02,4.594087e+02,4.615526e+02,2.564593e+02
13,1,486,0.2145508,0.08955078,0.2692383,0.2145508,0,0,0,-6.040537e+01,-3.429638e+01,9.304382e+01,2.065097e+02,1.577437e+02,     0,1.144978e+02,     0,1.526613e+02,1.312109e+02,3.163187e+02,3.043163e+02,3.412834e+02,1.105739e+02,1.075449e+02,1.496526e+02,5.115327e+01,4.541020e+01,3.158277e+01,1.271790e+01,2.122489e+01,4.242550e+01,2.771554e+01,3.712284e+01,6.672320e+01,     0,     0,1.576997e+02,     0,1.545068e+02,6.966916e+01,2.331282e+02,3.367522e+02,3.581799e+02,2.416914e+02
18,1,487,0.08955078,0.2145508,0.1442383,0.08955078,0,0,0,-3.000807e+01,-3.606569e+01,-1.008915e+02,1.368167e+00,4.856655e-01,     0,4.207660e-01,     0,2.597946e-01,2.753330e-01,2.157943e-02,4.344030e-01,6.028316e-01,4.627115e-01,5.008772e-01,7.179926e-01,3.445920e-01,3.435765e-01,2.246681e-01,     0,2.059767e-02,1.206286e-01,2.510302e-01,1.600261e-01,1.827898e-01,     0,3.394549e-02,     0,6.869114e-02,     0,2.114210e-02,7.113516e-01,9.529235e-01,1.078396e+00,6.602175e-01
16,1,488,0.1051758,0.1364258,0.2536133,0.1051758,0,0,0,-2.334718e+01,-5.778758e+01,-7.038592e+01,1.568891e+00,6.065742e-01,     0,5.045413e-01,     0,4.361211e-01,4.289686e-01,2.998602e-01,8.363439e-01,1.011779e+00,3.031013e-01,3.930920e-01,7.174756e-01,2.245425e-01,2.077227e-01,1.711194e-01,     0,2.854065e-02,1.634812e-01,1.819267e-01,2.177181e-01,2.999388e-01,     0,     0,2.521283e-01,     0,2.068854e-01,8.143589e-02,7.887618e-01,1.096960e+00,1.327769e+00,8.043892e-01
12,1,489,0.2301758,0.2614258,0.1286133,0.2301758,0,0,0,-7.555361e+01,-2.789409e+01,1.038715e+02,1.606515e+02,1.757335e+02,     0,1.427964e+02,     0,6.539908e+01,5.789252e+01,1.864684e+02,1.303364e+02,1.325095e+02,3.169873e+02,2.709546e+02,3.011964e+02,1.181524e+02,1.505441e+02,1.145359e+02,6.615050e+01,4.088327e+01,3.651670e+01,4.958108e+01,3.083008e+01,2.031067e+01,     0,1.187840e+02,     0,1.110243e+02,     0,     0,2.381505e+02,3.744265e+02,3.605844e+02,2.364077e+02
8,1,490,0.2926758,0.07392578,0.06611328,0.2926758,0,0,0,-6.339260e+01,-3.559439e+01,8.491398e+01,3.932088e+02,3.812425e+02,     0,2.567695e+02,     0,2.143039e+02,2.265478e+02,6.179547e+02,6.181432e+02,5.849835e+02,6.098415e+02,6.288001e+02,6.155094e+02,2.179474e+02,2.202419e+02,2.373129e+02,7.470521e+01,1.152190e+02,8.693075e+01,9.268327e+01,1.163763e+02,6.502467e+01,     0,1.946895e+02,1.484725e+02,1.616861e+02,1.825014e+02,1.475568e+02,6.468659e+02,9.625650e+02,9.593938e+02,6.483474e+02
16,1,491,0.1676758,0.1989258,0.1911133,0.1676758,0,0,0,-6.503445e+01,-2.797550e+01,1.010823e+02,3.791585e+01,4.007833e+01,     0,3.204608e+01,     0,2.443760e+01,2.014444e+01,4.706430e+01,3.863158e+01,4.321500e+01,5.205624e+01,4.597627e+01,5.485434e+01,2.472109e+01,2.955195e+01,2.180839e+01,9.941436e+00,7.776572e+00,9.146968e+00,9.915079e+00,7.818100e+00,9.197720e+00,     0,8.422581e+00,1.110810e+00,7.662415e+00,1.140324e+00,2.090642e+00,5.799737e+01,8.235333e+01,8.233667e+01,5.796891e+01
